event_id:ID(Event),name,date:DATE,address,lat:FLOAT,lon:FLOAT
99400669245,"Concert ""Antonio Orozco""",2022-01-12,Pg Olímpic,41.3620001141372,2.1523962021929672
99400396420,Fira Setmanal Mercat Felip II,2021-03-03,C Felip II,41.42202596036174,2.1850929273874447
99400396421,Fira d'Artesania Pl Rodona / Trinxart,2021-03-03,C Trinxant,41.41771957169685,2.181254287007851
99400314175,"Precampus Olímpia ""Summer english"" per a infants de 3 a 6 anys al CEM Nova Icària",2022-04-02,Av Icària,41.3923938824674,2.19802081368745
99400428047,Bressol d'estiu per a infants d'1 a 3 anys a l'EBM Can Bruixa,2022-04-19,C Vallespir,41.3849133384443,2.1335326705130075
99400343785,"""L'Ou com Balla"" a la Capitania General de Barcelona",2022-06-03,Pg Colom,41.37950534078152,2.1798739165847683
99400428326,Casal d'estiu 'Valors 2022' per a infants i adolescents de 3 a 12 anys a l'Escola La Muntanyeta,2022-03-28,C Montfar,41.37051047936724,2.148206192156627
99400428338,Campus Olímpia Específic de 'Gimnàstica artística femenina' per a infants i adolescents de 8 a 16 anys al CEM Perill,2022-04-21,C Perill,41.39943181174807,2.1615212113893216
99400665646,Taller temàtic d'arts musicals 'Esplai musical Vozes percussió'  per a adolescents entre els 12 a 13 anys al Casal de Barri de Torre Baró,2022-04-13,Avinguda d'Escolapi Càncer,41.45985515543624,2.1813516060924187
99400665656,Campus Olímpia de natura per a infants i adolescents de 11 a 16 anys a l'Ins Doctor Puigvert,2022-03-30,Pg Santa Coloma,41.44609494511821,2.193284142268708
99400665693,Campus Olímpia Jove per a adolescents de 12 a 17 anys a l'Escola Bon Pastor,2022-04-02,C Sant Adrià,41.4358210969372,2.2043881481899392
99400673150,"Òpera ""Die Zauberflöte (La Flauta Màgica)"", de Wolfgang Amadeus Mozart",2022-06-01,C la Rambla,41.38014677441643,2.1733467293401083
99400673151,"Òpera ""Norma"", de Vincenzo Bellini",2021-07-19,C la Rambla,41.38014677441643,2.1733467293401083
99400671727,Revetlla de Sant Joan al Parc i la Llacuna del Poblenou,2022-06-14,Carrer de Pere IV,41.3959380131688,2.191950695221353
99400295805,Foguera de Sant Joan a la Verneda,2022-06-14,Carrer de Huelva,41.41934677275756,2.1985612589450736
99400669138,Exposició 'Mostra dels tallers de còmic de Can Verdaguer',2022-03-10,Carrer de Piferrer,41.43410459884157,2.1792048887112854
99400669155,"Exposició ""22è Concurs de còmic de Nou Barris""",2022-03-10,Carrer de Piferrer,41.43410459884157,2.1792048887112854
99400672957,"Concert ""James Taylor & His All-Star Band""",2022-01-12,C Palau de la Música,41.38736310291296,2.1751754135417323
99400322552,Mostra d'Art a la Plaça de Sarrià,2021-03-03,Pl Sarrià,41.40014532869135,2.122383312823837
99400327202,"Visita comentada al Planetari Municipal ""El cel des del Guinardó""",2021-03-03,Carrer de Brussel·les,41.41804444179248,2.1698478484765773
99400668395,Taller 'Un niu d'històries',2021-08-26,Plaça de Leonardo da Vinci,41.41081133082032,2.220499449653222
99400649778,Bressol d'estiu 'Engresca' per a infants d'1 a 3 anys a l'EBM Niu d'Infants,2022-03-18,C Pedrera del Mussol,41.36079309617535,2.147580584568932
99400649798,Casal d'estiu per a infants i adolescents de 3 a 12 anys a l'Escola La Maquinista,2022-04-22,Carrer de Ferran Junoy,41.4390119909961,2.195800264029226
99400670125,Patis escolars oberts al barri - Escola Pere IV,2021-10-01,Carrer de Bilbao,41.405007405627735,2.200442388310342
99400670157,Repic de campanes a la Basílica de Santa Maria del Mar,2022-06-03,Pl Santa Maria,41.38378222100999,2.182224949880879
99400670633,"Teatre 'Nit de Reis', a càrrec de Pàrquing Shakespeare",2022-05-20,Carrer de València,41.39451897581476,2.165900883899018
99400656948,"Concert ""Biffy Clyro""",2022-03-05,C Almogàvers,41.3977561996673,2.191097430994412
99400665264,Casal esportiu 'Tecnificació de futbol' per a infants i adolescents de 5 a 14 anys al Camp Municipal de Futbol Vallvidrera ***Anul·lat***,2022-05-25,Carrer d'Elisa Moragas i Badia,41.41655731586885,2.101252604042698
99400652099,Exposició virtual 'Eileen Gray. L'equilibri entre allò funcional i allò abstracte' del Centre Cívic Pere Pruna,2021-03-03,C Ganduxer,41.4032158112556,2.1313240931118504
99400652142,Casal d'estiu per a infants i adolescents de 3 a 14 anys a l'Escola Aldana *Anul·lat,2022-04-21,Carrer d'Aldana,41.37552737856383,2.165684658297076
99400655773,"Espectacle ""Last Time To See me Before I Die"" (L'última vegada que em veureu abans que mori)', amb John Cleese",2021-08-14,G.V. Corts Catalanes,41.38819696920228,2.166179379678894
99400190136,"""Lost & Found Market"" Fira d'intercanvi d'objectes de segona mà",2022-06-14,Plaça del Mar,41.3752907972566,2.189505706666153
99400119459,Revetlla i foguera de Sant Joan a Consell de Cent (entre Calàbria i Viladomat),2022-06-13,Carrer de Viladomat,41.38245864447292,2.153868502053568
99043094435,Horari d'il·luminació del Temple Expiatori de la Sagrada Família,2021-03-03,Carrer de Provença,41.40395313063026,2.173925859874078
99400428933,Casal esportiu i lleure per a infants i adolescents de 3 a 14 anys al Camp de Futbol Ciutat Meridiana Bosc Llarg,2022-03-31,Avinguda dels Rasos de Peguera,41.46039524560999,2.170995697183908
99400658897,"Espectacle ""One man Show"", a càrrec de Carlos Latre",2022-06-13,G.V. Corts Catalanes,41.38819696920228,2.166179379678894
99400429359,Bressol d'estiu per a infants d'1 a 3 anys a l'EBM Esquitx,2022-04-13,C Selva de Mar,41.41665521642997,2.198581654422569
99400651259,Campus Olímpia Poliesportiu per a infants de 6 a 8 anys al Centre Esportiu Municipal Turó de la Peira,2022-03-30,C Sant Iscle,41.43288641160291,2.172200959455586
99400384205,Ball de Sant Joan,2022-04-19,Carrer de Sicília,41.40557651201225,2.167687591797475
99400452653,Visites guiades i itineraris nocturns 'Born de Nit 2022',2022-05-26,Plaça Comercial,41.38567300413077,2.183585604443325
99400293321,Exposició permanent sobre la vela oceànica i les grans regates al voltant del món,2021-11-24,Moll Llevant,41.36800170939876,2.1870132680358405
99400654714,Visita audioguiada 'La Pedrera Premium',2022-03-21,Carrer de Provença,41.39534759002927,2.162061079088016
99400465527,"""Festa Major de La Pau""",2022-06-14,Pl Pau,41.42276016329644,2.208280586170607
99400654723,Visita guiada 'La Pedrera oculta',2021-10-28,Carrer de Provença,41.39534759002927,2.162061079088016
